# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_pp[1] c_pp[2] c_pp[3] c_pp[4] c_pp[5] c_pp[6] c_pp[7] c_pp[8]
0 395
247 14.8144 0 0 0 0 5.45304 3.3352 5.1601
248 14.8745 0 0 0 0 5.0555 3.29735 4.93882
249 14.9346 0 0 0 0 2.90831 3.34382 4.55524
250 14.9947 0 0 0 0 3.62355 3.26576 4.49526
251 15.0548 0 0 0 0 4.6767 3.28671 4.4862
252 15.1148 0 0 0 0 4.66948 4.30826 4.50884
253 15.1749 0 0 0 0 4.9653 3.65131 4.60253
254 15.235 0 0 0 0 4.32432 3.98143 4.30104
255 15.2951 0 0 0 0 4.35706 4.59002 4.1949
256 15.3552 0 0 0 0 4.05779 4.08481 4.18709
257 15.4153 0 0 0 0 4.16755 2.60839 3.97249
258 15.4754 0 0 0 0 3.02695 2.83663 3.75181
259 15.5355 0 0 0 0 2.69675 3.37388 3.66184
260 15.5956 0 0 0 0 3.07802 3.72866 3.43022
261 15.6557 0 0 0 0 3.15982 4.21884 3.23938
262 15.7158 0 0 0 0 3.64304 4.24014 3.04127
263 15.7759 0 0 0 0 4.41745 4.43592 3.01209
264 15.836 0 0 0 0 3.47083 5.92227 2.94425
265 15.8961 0 0 0 0 3.37788 3.76425 2.74515
266 15.9562 0 0 0 0 3.38857 4.08449 2.66332
267 16.0163 0 0 0 0 2.79772 4.24016 2.55282
268 16.0764 0 0 0 0 2.49653 3.77898 2.21692
269 16.1365 0 0 0 0 3.56175 3.92436 2.21456
270 16.1966 0 0 0 0 3.98506 2.68135 2.19613
271 16.2567 0 0 0 0 2.01991 2.38754 2.2012
272 16.3168 0 0 0 0 2.61881 2.98017 2.29015
273 16.3769 0 0 0 0 3.35725 3.57353 2.42344
274 16.437 0 0 0 0 3.51725 2.86592 2.51503
275 16.4971 0 0 0 0 3.37042 2.4597 2.42263
276 16.5572 0 0 0 0 3.33381 1.9363 2.43808
277 16.6173 0 0 0 0 4.19649 2.49053 2.46969
278 16.6774 0 0 0 0 2.88339 1.80773 2.42918
279 16.7375 0 0 0 0 3.15243 2.27262 2.56611
280 16.7976 0 0 0 0 3.49368 5.19743 2.4554
281 16.8577 0 0 0 0 2.17475 3.07772 2.29359
282 16.9178 0 0 0 0 2.09352 2.76973 2.26044
283 16.9779 0 0 0 0 2.51839 4.04605 2.38058
284 17.038 0 0 0 0 2.22889 2.71187 2.44375
285 17.0981 0 0 0 0 2.2399 2.93954 2.31418
286 17.1582 0 0 0 0 1.73983 2.40032 2.19358
287 17.2183 0 0 0 0 1.99429 2.44536 2.11341
288 17.2784 0 0 0 0 2.54988 2.61887 2.15819
289 17.3385 0 0 0 0 1.70084 1.19069 2.33742
290 17.3986 0 0 0 0 1.56692 0.967761 2.34765
291 17.4587 0 0 0 0 1.98382 1.21065 2.21305
292 17.5188 0 0 0 0 1.408 1.28728 2.11903
293 17.5789 0 0 0 0 1.87622 0.948666 2.03275
294 17.639 0 0 0 0 1.64265 0.5661 1.88883
295 17.6991 0 0 0 0 0.715748 0.318352 1.74136
296 17.7592 0 0 0 0 0.801572 1.28638 1.75399
297 17.8193 0 0 0 0 0.815733 1.91291 1.79566
298 17.8794 0 0 0 0 0.440995 1.47076 1.64038
299 17.9395 0 0 0 0 1.66469 1.61059 1.40617
300 17.9996 0 0 0 0 0.976806 1.95011 1.3044
301 18.0597 0 0 0 0 1.49603 1.33371 1.2896
302 18.1198 0 0 0 0 1.26685 0.781898 1.20291
303 18.1799 0 0 0 0 1.23313 0.915219 0.972621
304 18.24 0 0 0 0 1.75233 0.899654 0.981994
305 18.3001 0 0 0 0 1.1202 1.31204 0.935683
306 18.3602 0 0 0 0 1.44463 1.5938 0.873481
307 18.4203 0 0 0 0 0.710563 1.74906 0.772312
308 18.4804 0 0 0 0 0.212087 0.990399 0.719565
309 18.5405 0 0 0 0 0.135708 1.53087 0.630115
310 18.6006 0 0 0 0 1.31445 1.41798 0.512197
311 18.6607 0 0 0 0 1.09175 1.18315 0.429931
312 18.7208 0 0 0 0 0.296956 1.13477 0.411377
313 18.7809 0 0 0 0 0.215405 0.754332 0.432593
314 18.841 0 0 0 0 0.943921 1.19292 0.403525
315 18.9011 0 0 0 0 0.053212 0.0770389 0.26621
316 18.9612 0 0 0 0 0.212241 1.03477 0.273832
317 19.0213 0 0 0 0 -0.1493 0.647304 0.35164
318 19.0814 0 0 0 0 -0.437198 -0.0392997 0.206862
319 19.1415 0 0 0 0 -0.215481 0.139334 0.138856
320 19.2016 0 0 0 0 -0.0278151 0.391132 0.0822934
321 19.2617 0 0 0 0 0.109794 0.868062 0.0903774
322 19.3218 0 0 0 0 0.260536 0.47552 0.176508
323 19.3819 0 0 0 0 0.5267 0.459184 0.317821
324 19.442 0 0 0 0 0.633497 0.648593 0.378039
325 19.5021 0 0 0 0 0.512566 0.796202 0.359105
326 19.5622 0 0 0 0 0.311178 0.285853 0.225089
327 19.6223 0 0 0 0 0.301176 -0.0051278 0.302305
328 19.6824 0 0 0 0 -0.135914 0.0226995 0.366338
329 19.7425 0 0 0 0 0.0775989 0.178316 0.38895
330 19.8026 0 0 0 0 -0.113146 -0.030042 0.28161
331 19.8627 0 0 0 0 -0.360251 -0.312288 0.254704
332 19.9228 0 0 0 0 0.187434 -0.0861922 0.227521
333 19.9829 0 0 0 0 -0.0693309 -0.0939197 0.141283
334 20.043 0 0 0 0 -0.424368 0.0422373 0.0754899
335 20.1031 0 0 0 0 -0.540441 -0.351081 -0.00957188
336 20.1631 0 0 0 0 0.151884 0.074482 -0.0417968
337 20.2232 0 0 0 0 -0.33363 0.169256 -0.0949216
338 20.2833 0 0 0 0 -0.319491 0.103173 -0.159603
339 20.3434 0 0 0 0 0.146685 -0.117392 -0.175401
340 20.4035 0 0 0 0 0.156683 -0.136961 -0.176039
341 20.4636 0 0 0 0 -0.224774 -0.0245306 -0.158326
342 20.5237 0 0 0 0 -0.239782 -0.0022809 -0.164818
343 20.5838 0 0 0 0 -0.207898 -0.1383 -0.144497
344 20.6439 0 0 0 0 -0.206166 -0.205157 -0.114701
345 20.704 0 0 0 0 -0.0511471 -0.207673 -0.108004
346 20.7641 0 0 0 0 -0.185379 -0.138959 -0.0595195
347 20.8242 0 0 0 0 0.214306 0.00384981 -0.0734306
348 20.8843 0 0 0 0 0.165366 0.0914908 -0.0735971
349 20.9444 0 0 0 0 -0.260175 -0.0934491 -0.0283229
350 21.0045 0 0 0 0 -0.14205 -0.129783 0.0281583
351 21.0646 0 0 0 0 -0.109425 -0.129659 0.0569721
352 21.1247 0 0 0 0 -0.124609 -0.0960048 0.0505127
353 21.1848 0 0 0 0 -0.149412 -0.0813714 0.043697
354 21.2449 0 0 0 0 -0.136931 0.00361756 0.0510257
355 21.305 0 0 0 0 -0.0840051 -0.108118 0.026149
356 21.3651 0 0 0 0 -0.0867209 -0.0650907 -0.00855776
357 21.4252 0 0 0 0 -0.0760854 -0.0741449 -0.0137667
358 21.4853 0 0 0 0 -0.00974193 -0.0402249 0.00704221
359 21.5454 0 0 0 0 -0.0137957 -0.0841441 0.00457169
360 21.6055 0 0 0 0 -0.00769747 0.0194352 0.00163467
361 21.6656 0 0 0 0 -0.00722464 -0.0353538 0.00903609
362 21.7257 0 0 0 0 -0.0311862 -0.0794806 0.0100909
363 21.7858 0 0 0 0 -0.0420722 -0.0961939 -0.00196621
364 21.8459 0 0 0 0 -0.00620401 -0.0709133 0.00460105
365 21.906 0 0 0 0 0.00365537 -0.0587201 0.0167314
366 21.9661 0 0 0 0 -0.0038365 -0.0627817 0.0277063
367 22.0262 0 0 0 0 -0.00336674 -0.0811004 0.0275998
368 22.0863 0 0 0 0 -0.00253472 -0.0573555 0.0177937
369 22.1464 0 0 0 0 0.00280671 -0.0612889 0.0224387
370 22.2065 0 0 0 0 0.00867636 -0.0740411 0.0205413
371 22.2666 0 0 0 0 -0.0192635 -0.0512519 -0.0368843
372 22.3267 0 0 0 0 -0.0228319 -0.0336246 -0.0405883
373 22.3868 0 0 0 0 -0.043084 -0.0287406 -0.0418861
374 22.4469 0 0 0 0 -0.0584159 -0.0303645 -0.0448863
375 22.507 0 0 0 0 -0.0804999 -0.0489926 -0.0487915
376 22.5671 0 0 0 0 -0.0534259 -0.0161256 -0.0369749
377 22.6272 0 0 0 0 -0.0545224 -0.0284595 -0.0349777
378 22.6873 0 0 0 0 -0.0545767 -0.0330915 -0.0345616
379 22.7474 0 0 0 0 -0.0338245 -0.0215789 -0.0316472
380 22.8075 0 0 0 0 -0.0263069 -0.0175639 -0.029175
381 22.8676 0 0 0 0 -0.060691 -0.0199959 -0.0280732
382 22.9277 0 0 0 0 -0.0324198 -0.0327308 -0.0311887
383 22.9878 0 0 0 0 -0.0205663 -0.0333524 -0.0269743
384 23.0479 0 0 0 0 -0.014574 -0.0356113 -0.0248913
385 23.108 0 0 0 0 -0.0124855 -0.0382843 -0.0241135
386 23.1681 0 0 0 0 -0.0240228 -0.0483647 -0.0251981
387 23.2282 0 0 0 0 -0.02741 -0.0507632 -0.0258824
388 23.2883 0 0 0 0 -0.0134872 -0.0408739 -0.0188789
389 23.3484 0 0 0 0 -0.0053821 -0.0371837 -0.0119365
390 23.4085 0 0 0 0 0.0579252 0.445625 -0.00734006
391 23.4686 0 0 0 0 -0.00186256 0.0353825 -0.00955805
392 23.5287 0 0 0 0 -0.00822615 -0.00922332 -0.0128426
393 23.5888 0 0 0 0 -0.00465672 -0.00571054 -0.00357678
394 23.6489 0 0 0 0 -0.00769349 -0.0067992 -0.000216984
395 23.709 0 0 0 0 -0.00818793 -0.00739205 -0.00103221
18000 395
1 0.0300494 0 0 0 0 -0.0106282 -0.0117549 -0.00474307
2 0.0901482 0 0 0 0 -0.01213 -0.0139138 -0.00494194
3 0.150247 0 0 0 0 -0.0150913 -0.0164858 -0.00588958
4 0.210346 0 0 0 0 -0.0189605 -0.0166609 -0.00696682
5 0.270445 0 0 0 0 -0.0214219 -0.0187268 0.00296821
6 0.330543 0 0 0 0 -0.0225532 -0.0237717 -0.00215356
7 0.390642 0 0 0 0 -0.0171521 -0.0195724 0.000334967
8 0.450741 0 0 0 0 -0.0207717 -0.0184418 -0.000358266
9 0.51084 0 0 0 0 -0.0244099 -0.014845 -0.0035279
10 0.570939 0 0 0 0 -0.0272808 -0.0122658 -0.00447166
11 0.631037 0 0 0 0 -0.0313536 -0.0139561 -0.00632023
12 0.691136 0 0 0 0 -0.0328136 -0.0166604 -0.00673713
13 0.751235 0 0 0 0 -0.0366593 -0.0176633 -0.00485213
14 0.811334 0 0 0 0 -0.0208018 -0.0370012 -0.0108596
15 0.871433 0 0 0 0 -0.0172544 -0.0277651 -0.0134202
16 0.931531 0 0 0 0 -0.0257604 -0.0323503 -0.0153095
17 0.99163 0 0 0 0 -0.0327002 -0.0487784 -0.014526
18 1.05173 0 0 0 0 -0.0284208 -0.0465557 -0.020524
19 1.11183 0 0 0 0 -0.0311069 0.0191973 -0.0347548
20 1.17193 0 0 0 0 -0.0536151 0.0149698 -0.0410331
21 1.23203 0 0 0 0 -0.0408257 0.0147443 -0.0410635
22 1.29212 0 0 0 0 -0.0444437 0.0122059 -0.0441644
23 1.35222 0 0 0 0 -0.0172594 0.0168716 -0.050258
24 1.41232 0 0 0 0 0.00773936 -0.00929576 -0.0572089
25 1.47242 0 0 0 0 0.00505456 -0.0396576 -0.0639034
26 1.53252 0 0 0 0 -0.0075889 -0.043241 -0.0739939
27 1.59262 0 0 0 0 0.0281932 -0.0442571 -0.072355
28 1.65272 0 0 0 0 0.0491534 -0.0261806 -0.0731532
29 1.71282 0 0 0 0 -0.0138726 -0.0461992 -0.0882605
30 1.77291 0 0 0 0 -0.0211089 0.0558956 -0.0950069
31 1.83301 0 0 0 0 -0.0452802 0.0488509 -0.0981128
32 1.89311 0 0 0 0 -0.0541077 0.0370282 -0.102716
33 1.95321 0 0 0 0 -0.02449 0.0748517 -0.108218
34 2.01331 0 0 0 0 -0.0907253 -0.0087133 -0.126099
35 2.07341 0 0 0 0 -0.152038 -0.0682307 -0.13464
36 2.13351 0 0 0 0 -0.170555 -0.0938902 -0.154092
37 2.19361 0 0 0 0 -0.192246 -0.121806 -0.168883
38 2.25371 0 0 0 0 -0.173828 -0.155659 -0.191771
39 2.3138 0 0 0 0 -0.15272 0.241289 -0.203292
40 2.3739 0 0 0 0 -0.203286 0.367323 -0.21548
41 2.434 0 0 0 0 -0.165097 -0.0999036 -0.219952
42 2.4941 0 0 0 0 -0.154183 -0.144345 -0.128166
43 2.5542 0 0 0 0 -0.0983238 -0.189401 -0.110111
44 2.6143 0 0 0 0 -0.0139573 -0.126261 -0.132014
45 2.6744 0 0 0 0 -0.0626572 -0.154668 -0.150528
46 2.7345 0 0 0 0 -0.0121146 -0.0213826 -0.10784
47 2.79459 0 0 0 0 -0.00680264 0.432459 -0.117033
48 2.85469 0 0 0 0 -0.0847069 0.350642 -0.0886848
49 2.91479 0 0 0 0 -0.203685 0.115336 -0.049601
50 2.97489 0 0 0 0 -0.218209 0.127616 -0.0515956
51 3.03499 0 0 0 0 0.286129 -0.0109523 -0.0694521
52 3.09509 0 0 0 0 0.246594 0.126645 -0.0548734
53 3.15519 0 0 0 0 -0.0780364 -0.110256 0.00128298
54 3.21529 0 0 0 0 0.083377 0.28776 -0.0961422
55 3.27538 0 0 0 0 -0.12557 -0.119491 -0.0712373
56 3.33548 0 0 0 0 -0.204042 -0.202052 -0.0685248
57 3.39558 0 0 0 0 -0.579986 -0.474141 -0.108348
58 3.45568 0 0 0 0 -0.423502 -0.376335 -0.142735
59 3.51578 0 0 0 0 -0.310776 -0.412346 -0.0882919
60 3.57588 0 0 0 0 -0.587622 0.119274 -0.0419089
61 3.63598 0 0 0 0 -0.327236 -0.452652 -0.0336681
62 3.69608 0 0 0 0 0.45739 -0.421969 0.0396355
63 3.75618 0 0 0 0 0.529776 -0.460002 0.0433637
64 3.81627 0 0 0 0 0.0779941 -0.408396 -0.0354635
65 3.87637 0 0 0 0 0.355632 0.433985 -0.0424832
66 3.93647 0 0 0 0 -0.183263 -0.755464 0.0538895
67 3.99657 0 0 0 0 -0.264167 -0.880731 0.00328841
68 4.05667 0 0 0 0 -0.111634 -0.477672 -0.0192466
69 4.11677 0 0 0 0 -0.195498 0.00403682 0.00836154
70 4.17687 0 0 0 0 -0.243104 -0.0855879 0.0922073
71 4.23697 0 0 0 0 -0.222811 0.210977 0.134362
72 4.29706 0 0 0 0 -0.325238 0.719747 0.208375
73 4.35716 0 0 0 0 -0.424841 -0.299449 0.290443
74 4.41726 0 0 0 0 -0.015593 -0.390653 0.343192
75 4.47736 0 0 0 0 0.208792 -0.139343 0.345614
76 4.53746 0 0 0 0 0.0945869 -0.179609 0.245128
77 4.59756 0 0 0 0 0.108645 -0.125834 0.332176
78 4.65766 0 0 0 0 0.206791 0.467502 0.372018
79 4.71776 0 0 0 0 -0.131315 0.0751761 0.495679
80 4.77786 0 0 0 0 0.157544 -0.075319 0.658891
81 4.83795 0 0 0 0 -0.0233255 -0.0195244 0.77837
82 4.89805 0 0 0 0 0.0584472 0.262703 0.926393
83 4.95815 0 0 0 0 0.210907 0.63161 0.928784
84 5.01825 0 0 0 0 0.460521 0.484452 0.999889
85 5.07835 0 0 0 0 1.06567 0.70451 1.00645
86 5.13845 0 0 0 0 0.411457 0.514475 1.013
87 5.19855 0 0 0 0 0.0844872 0.686676 0.955674
88 5.25865 0 0 0 0 -0.279968 0.670476 1.22221
89 5.31874 0 0 0 0 0.0765891 0.83336 1.3833
90 5.37884 0 0 0 0 0.773906 0.964687 1.53028
91 5.43894 0 0 0 0 1.23816 1.58882 1.63399
92 5.49904 0 0 0 0 1.73694 1.39861 1.71448
93 5.55914 0 0 0 0 1.75111 1.3036 1.7891
94 5.61924 0 0 0 0 1.47905 1.71538 1.83905
95 5.67934 0 0 0 0 1.88851 1.27035 2.03477
96 5.73944 0 0 0 0 1.85715 1.14836 2.0973
97 5.79953 0 0 0 0 1.46686 1.72925 2.15516
98 5.85963 0 0 0 0 1.53147 1.89144 2.10124
99 5.91973 0 0 0 0 1.20313 2.01686 2.19385
100 5.97983 0 0 0 0 0.828073 2.24804 2.38822
101 6.03993 0 0 0 0 1.89397 2.95704 2.38327
102 6.10003 0 0 0 0 2.03104 2.03722 2.1937
103 6.16013 0 0 0 0 2.1039 3.77508 2.16113
104 6.22023 0 0 0 0 1.88872 2.42688 2.27226
105 6.28033 0 0 0 0 2.40856 2.55123 2.43421
106 6.34042 0 0 0 0 2.77994 2.00615 2.49588
107 6.40052 0 0 0 0 2.64419 2.09027 2.49072
108 6.46062 0 0 0 0 2.10219 2.06449 2.52342
109 6.52072 0 0 0 0 2.68783 2.73574 2.39313
110 6.58082 0 0 0 0 2.24384 3.38131 2.12219
111 6.64092 0 0 0 0 2.363 2.02007 2.16315
112 6.70102 0 0 0 0 1.77962 1.04019 2.13939
113 6.76112 0 0 0 0 1.17582 1.432 2.17016
114 6.82121 0 0 0 0 1.25897 2.16522 2.26713
115 6.88131 0 0 0 0 2.11414 1.99374 2.23536
116 6.94141 0 0 0 0 1.43607 2.88614 2.26013
117 7.00151 0 0 0 0 1.9856 2.97324 2.38002
118 7.06161 0 0 0 0 2.41443 4.36735 2.53763
119 7.12171 0 0 0 0 3.59545 4.13129 2.61118
120 7.18181 0 0 0 0 4.39975 3.94048 2.44326
121 7.24191 0 0 0 0 2.78351 3.26819 2.40995
122 7.302 0 0 0 0 2.3996 2.57429 2.39572
123 7.3621 0 0 0 0 2.20607 3.54252 2.45565
124 7.4222 0 0 0 0 1.49043 3.43816 2.55862
125 7.4823 0 0 0 0 2.48683 2.25898 2.61128
126 7.5424 0 0 0 0 2.30861 1.93506 2.89877
127 7.6025 0 0 0 0 2.34482 1.98955 3.19373
128 7.6626 0 0 0 0 3.15202 3.11405 3.26737
129 7.7227 0 0 0 0 2.6067 3.06055 3.49738
130 7.7828 0 0 0 0 3.65215 2.88045 3.56469
131 7.84289 0 0 0 0 3.71546 4.22088 3.63214
132 7.90299 0 0 0 0 3.31682 4.70296 3.70579
133 7.96309 0 0 0 0 3.22709 3.81329 3.71512
134 8.02319 0 0 0 0 3.28039 3.87129 3.60086
135 8.08329 0 0 0 0 3.02827 3.82376 3.69223
136 8.14339 0 0 0 0 4.42662 4.1049 3.86288
137 8.20349 0 0 0 0 4.78993 3.17895 4.16579
138 8.26359 0 0 0 0 3.92038 3.51049 4.27059
139 8.32368 0 0 0 0 6.40793 5.16411 4.34516
140 8.38378 0 0 0 0 6.89166 6.70236 4.28971
141 8.44388 0 0 0 0 4.82244 4.80926 4.11618
142 8.50398 0 0 0 0 3.63433 3.67718 4.23819
143 8.56408 0 0 0 0 5.84466 5.7101 4.02055
144 8.62418 0 0 0 0 5.68353 5.2214 3.84511
145 8.68428 0 0 0 0 4.2886 4.30752 3.91695
146 8.74438 0 0 0 0 4.63504 4.3308 3.92327
147 8.80447 0 0 0 0 4.0928 3.64111 4.06016
148 8.86457 0 0 0 0 3.38987 3.71898 4.17753
149 8.92467 0 0 0 0 4.808 4.21516 4.46243
150 8.98477 0 0 0 0 6.62206 4.73295 4.47772
151 9.04487 0 0 0 0 4.6289 4.52983 4.41759
152 9.10497 0 0 0 0 3.76157 4.82832 4.34284
153 9.16507 0 0 0 0 2.37724 3.38527 4.17228
154 9.22517 0 0 0 0 4.11955 3.79673 4.09617
155 9.28527 0 0 0 0 5.10497 3.64423 4.11411
156 9.34536 0 0 0 0 5.85927 5.1373 4.31313
157 9.40546 0 0 0 0 6.13861 5.49175 4.46927
158 9.46556 0 0 0 0 5.46513 5.10686 4.65464
159 9.52566 0 0 0 0 5.08427 5.7227 4.61396
160 9.58576 0 0 0 0 4.85462 5.84814 4.73183
161 9.64586 0 0 0 0 5.03959 7.49349 4.73812
162 9.70596 0 0 0 0 6.2133 6.62625 4.76157
163 9.76606 0 0 0 0 6.12402 6.7203 4.78672
164 9.82615 0 0 0 0 6.0498 5.79389 4.95437
165 9.88625 0 0 0 0 5.34348 5.91516 5.02346
166 9.94635 0 0 0 0 6.05959 4.8255 5.07851
167 10.0065 0 0 0 0 6.27496 4.42694 5.06633
168 10.0665 0 0 0 0 4.57571 3.6585 5.02229
169 10.1266 0 0 0 0 4.71656 5.7596 5.12278
170 10.1867 0 0 0 0 6.09558 5.91219 5.14928
171 10.2468 0 0 0 0 6.68839 5.71225 5.08151
172 10.3069 0 0 0 0 5.124 5.63706 5.24022
173 10.367 0 0 0 0 4.02306 5.33779 5.14693
174 10.4271 0 0 0 0 4.9459 5.18958 5.20106
175 10.4872 0 0 0 0 4.97621 4.31074 5.30453
176 10.5473 0 0 0 0 6.83224 5.30169 5.46753
177 10.6074 0 0 0 0 6.60198 6.04444 5.32432
178 10.6675 0 0 0 0 5.92884 4.93644 5.22609
179 10.7276 0 0 0 0 5.91214 4.1697 5.1808
180 10.7877 0 0 0 0 5.98911 4.65655 5.24371
181 10.8478 0 0 0 0 5.38031 4.70027 5.57524
182 10.9079 0 0 0 0 5.51543 4.3798 5.67185
183 10.968 0 0 0 0 6.5861 4.62831 5.63579
184 11.0281 0 0 0 0 5.54104 4.05494 5.88699
185 11.0882 0 0 0 0 5.87782 4.79372 6.1155
186 11.1483 0 0 0 0 6.00321 5.6981 6.12275
187 11.2084 0 0 0 0 6.91006 5.10422 6.01373
188 11.2685 0 0 0 0 7.87233 5.10172 6.10766
189 11.3286 0 0 0 0 5.3102 5.26572 6.0085
190 11.3887 0 0 0 0 6.84298 5.341 5.9816
191 11.4488 0 0 0 0 5.42 4.80426 5.91495
192 11.5089 0 0 0 0 4.82407 5.59165 5.62516
193 11.569 0 0 0 0 4.82193 4.93399 5.47274
194 11.6291 0 0 0 0 5.72788 6.14112 5.55699
195 11.6892 0 0 0 0 4.77841 4.57639 5.73788
196 11.7493 0 0 0 0 3.87326 4.35126 5.58671
197 11.8094 0 0 0 0 4.68549 4.46651 5.58402
198 11.8695 0 0 0 0 5.05557 4.28995 5.48638
199 11.9296 0 0 0 0 5.23492 4.7107 5.40593
200 11.9897 0 0 0 0 5.02409 6.03395 5.24957
201 12.0498 0 0 0 0 4.67726 5.33023 5.21289
202 12.1099 0 0 0 0 5.26069 5.23808 5.21647
203 12.17 0 0 0 0 4.66801 5.77243 5.2047
204 12.2301 0 0 0 0 5.20288 4.57158 5.022
205 12.2902 0 0 0 0 4.1606 4.23243 4.85199
206 12.3503 0 0 0 0 4.77225 4.63292 4.99842
207 12.4104 0 0 0 0 5.5924 3.77763 5.07781
208 12.4705 0 0 0 0 5.05391 4.16445 5.1884
209 12.5306 0 0 0 0 4.21756 5.06608 5.39287
210 12.5907 0 0 0 0 6.1409 6.05389 5.45194
211 12.6508 0 0 0 0 5.3466 6.40171 5.50729
212 12.7109 0 0 0 0 4.59647 5.77004 5.57374
213 12.771 0 0 0 0 5.47758 5.98393 5.67216
214 12.8311 0 0 0 0 6.68591 5.84432 5.76536
215 12.8912 0 0 0 0 6.70354 7.42579 5.93365
216 12.9513 0 0 0 0 6.36421 7.70165 6.11122
217 13.0114 0 0 0 0 5.6956 6.63246 6.16768
218 13.0715 0 0 0 0 4.17457 6.43901 6.09829
219 13.1316 0 0 0 0 5.23544 5.05396 5.92332
220 13.1917 0 0 0 0 5.7797 7.50072 5.76493
221 13.2518 0 0 0 0 6.52301 5.43118 5.54245
222 13.3119 0 0 0 0 5.48147 6.13768 5.49647
223 13.372 0 0 0 0 6.11959 5.95211 5.45357
224 13.4321 0 0 0 0 5.46299 3.98264 5.38336
225 13.4922 0 0 0 0 6.33392 5.48904 5.44913
226 13.5523 0 0 0 0 5.58797 3.64033 5.39695
227 13.6124 0 0 0 0 4.05717 4.48702 5.04526
228 13.6725 0 0 0 0 4.72752 4.43871 4.98849
229 13.7326 0 0 0 0 4.63813 4.0136 5.12946
230 13.7927 0 0 0 0 5.28198 4.04919 5.27653
231 13.8528 0 0 0 0 5.71979 5.44207 5.28185
232 13.9129 0 0 0 0 5.98671 7.52871 5.26441
233 13.973 0 0 0 0 6.32967 6.35329 5.19387
234 14.0331 0 0 0 0 4.29091 5.08256 5.04239
235 14.0932 0 0 0 0 5.19816 3.98416 5.22862
236 14.1533 0 0 0 0 6.38581 4.90125 5.31119
237 14.2134 0 0 0 0 3.7862 6.06977 5.36854
238 14.2735 0 0 0 0 4.20979 5.66834 5.18713
239 14.3336 0 0 0 0 5.77574 6.16559 5.30205
240 14.3937 0 0 0 0 4.73417 6.26902 5.25964
241 14.4538 0 0 0 0 3.87411 4.53808 5.1779
242 14.5139 0 0 0 0 4.35962 4.52879 5.24283
243 14.574 0 0 0 0 3.77655 3.95941 5.10913
244 14.6341 0 0 0 0 5.1531 3.98659 4.98878
245 14.6942 0 0 0 0 3.755 3.01135 5.18172
246 14.7543 0 0 0 0 5.24685 3.11362 5.44774
247 14.8144 0 0 0 0 5.60418 3.24782 5.37797
248 14.8745 0 0 0 0 4.79865 3.15444 5.09655
249 14.9346 0 0 0 0 2.68895 3.23396 4.71242
250 14.9947 0 0 0 0 3.31898 3.07104 4.67794
251 15.0548 0 0 0 0 4.68782 3.0874 4.71718
252 15.1148 0 0 0 0 4.87206 4.21117 4.7393
253 15.1749 0 0 0 0 5.06521 3.5427 4.82247
254 15.235 0 0 0 0 4.55726 3.96046 4.54151
255 15.2951 0 0 0 0 4.7812 5.29931 4.40523
256 15.3552 0 0 0 0 3.85454 4.0261 4.36284
257 15.4153 0 0 0 0 3.98169 2.72604 4.22129
258 15.4754 0 0 0 0 3.15299 3.08894 3.99249
259 15.5355 0 0 0 0 2.7594 3.51415 3.88178
260 15.5956 0 0 0 0 3.19758 3.8986 3.61744
261 15.6557 0 0 0 0 3.20884 4.0535 3.3995
262 15.7158 0 0 0 0 3.57229 4.02474 3.20696
263 15.7759 0 0 0 0 4.40983 4.31788 3.2002
264 15.836 0 0 0 0 3.58711 5.73362 3.17427
265 15.8961 0 0 0 0 3.54561 3.79432 2.94827
266 15.9562 0 0 0 0 3.74336 4.23227 2.88611
267 16.0163 0 0 0 0 3.2516 4.40503 2.77812
268 16.0764 0 0 0 0 2.9411 4.0416 2.55597
269 16.1365 0 0 0 0 3.7703 4.27018 2.56572
270 16.1966 0 0 0 0 4.06594 3.04468 2.47738
271 16.2567 0 0 0 0 2.18875 2.6397 2.46057
272 16.3168 0 0 0 0 2.60837 3.11261 2.5207
273 16.3769 0 0 0 0 3.08262 3.43242 2.57885
274 16.437 0 0 0 0 3.27 3.20881 2.67561
275 16.4971 0 0 0 0 3.24085 2.82259 2.58012
276 16.5572 0 0 0 0 3.24245 2.13822 2.58431
277 16.6173 0 0 0 0 3.95904 2.47731 2.59033
278 16.6774 0 0 0 0 3.08263 1.91149 2.48017
279 16.7375 0 0 0 0 3.24058 2.23266 2.59927
280 16.7976 0 0 0 0 3.58827 4.91577 2.48075
281 16.8577 0 0 0 0 2.07094 3.07586 2.29822
282 16.9178 0 0 0 0 2.03151 2.86385 2.33497
283 16.9779 0 0 0 0 2.48062 3.83341 2.42582
284 17.038 0 0 0 0 2.20139 2.60384 2.4859
285 17.0981 0 0 0 0 2.08269 2.74097 2.35472
286 17.1582 0 0 0 0 1.54196 2.20483 2.21081
287 17.2183 0 0 0 0 1.73018 2.27165 2.11011
288 17.2784 0 0 0 0 2.23393 2.63961 2.14615
289 17.3385 0 0 0 0 1.51457 1.27767 2.2909
290 17.3986 0 0 0 0 1.51475 1.10575 2.32354
291 17.4587 0 0 0 0 1.98242 1.29525 2.22336
292 17.5188 0 0 0 0 1.40268 1.21315 2.09108
293 17.5789 0 0 0 0 1.77244 0.86666 2.01648
294 17.639 0 0 0 0 1.65947 0.572303 1.92687
